,submission_id,student_id,exercise_id,state,approval_date,average_answer_time_in_hours,name_x,position,min_task_time_in_min,max_task_time_in_min,name_y,start_date,target_completion_date,progress_percent,test_variable
3636,403123.0,45485.0,8313.0,approved,2020-09-14 00:00:00+00:00,6.49,Exercise 8,8.0,60.0,180.0,Student 134,2020-08-06 00:00:00+00:00,2021-03-09 00:00:00+00:00,22.0,a
3637,402913.0,45485.0,8312.0,approved,2020-09-13 00:00:00+00:00,16.54,Exercise 7,7.0,240.0,360.0,Student 134,2020-08-06 00:00:00+00:00,2021-03-09 00:00:00+00:00,22.0,a
3638,399639.0,45485.0,8311.0,approved,2020-09-06 00:00:00+00:00,15.99,Exercise 6,6.0,60.0,180.0,Student 134,2020-08-06 00:00:00+00:00,2021-03-09 00:00:00+00:00,22.0,a
3639,394224.0,45485.0,8310.0,approved,2020-08-25 00:00:00+00:00,0.49000000000000005,Exercise 5,5.0,60.0,180.0,Student 134,2020-08-06 00:00:00+00:00,2021-03-09 00:00:00+00:00,22.0,a
3640,393357.0,45485.0,8309.0,approved,2020-08-22 00:00:00+00:00,2.64,Exercise 4,4.0,60.0,180.0,Student 134,2020-08-06 00:00:00+00:00,2021-03-09 00:00:00+00:00,22.0,a
3641,393172.0,45485.0,8308.0,approved,2020-08-22 00:00:00+00:00,1.3,Exercise 3,3.0,60.0,180.0,Student 134,2020-08-06 00:00:00+00:00,2021-03-09 00:00:00+00:00,22.0,a
3642,391853.0,45485.0,8307.0,approved,2020-08-19 00:00:00+00:00,9.68,Exercise 2,2.0,240.0,360.0,Student 134,2020-08-06 00:00:00+00:00,2021-03-09 00:00:00+00:00,22.0,a
3643,390458.0,45485.0,8306.0,approved,2020-08-16 00:00:00+00:00,0.55,Exercise 1,1.0,240.0,360.0,Student 134,2020-08-06 00:00:00+00:00,2021-03-09 00:00:00+00:00,22.0,a
3644,417138.0,45994.0,8317.0,approved,2020-10-12 00:00:00+00:00,0.36000000000000004,Exercise 13,13.0,60.0,180.0,Student 78,2020-08-19 00:00:00+00:00,2021-03-17 00:00:00+00:00,21.0,b
3645,414784.0,45994.0,8315.0,approved,2020-10-07 00:00:00+00:00,1.07,Exercise 10,10.0,60.0,180.0,Student 78,2020-08-19 00:00:00+00:00,2021-03-17 00:00:00+00:00,21.0,b
3646,410068.0,45994.0,8314.0,approved,2020-09-28 00:00:00+00:00,15.88,Exercise 9,9.0,240.0,360.0,Student 78,2020-08-19 00:00:00+00:00,2021-03-17 00:00:00+00:00,21.0,b
3647,408386.0,45994.0,8313.0,approved,2020-09-24 00:00:00+00:00,1.71,Exercise 8,8.0,60.0,180.0,Student 78,2020-08-19 00:00:00+00:00,2021-03-17 00:00:00+00:00,21.0,b
3648,407197.0,45994.0,8312.0,approved,2020-09-22 00:00:00+00:00,2.57,Exercise 7,7.0,240.0,360.0,Student 78,2020-08-19 00:00:00+00:00,2021-03-17 00:00:00+00:00,21.0,b
3649,402917.0,45994.0,8311.0,approved,2020-09-13 00:00:00+00:00,16.14,Exercise 6,6.0,60.0,180.0,Student 78,2020-08-19 00:00:00+00:00,2021-03-17 00:00:00+00:00,21.0,b
3650,401072.0,45994.0,8310.0,approved,2020-09-09 00:00:00+00:00,2.09,Exercise 5,5.0,60.0,180.0,Student 78,2020-08-19 00:00:00+00:00,2021-03-17 00:00:00+00:00,21.0,b
3651,400494.0,45994.0,8309.0,approved,2020-09-08 00:00:00+00:00,13.690000000000001,Exercise 4,4.0,60.0,180.0,Student 78,2020-08-19 00:00:00+00:00,2021-03-17 00:00:00+00:00,21.0,b
3652,398457.0,45994.0,8308.0,approved,2020-09-03 00:00:00+00:00,11.44,Exercise 3,3.0,60.0,180.0,Student 78,2020-08-19 00:00:00+00:00,2021-03-17 00:00:00+00:00,21.0,b
3653,395375.0,45994.0,8307.0,approved,2020-08-27 00:00:00+00:00,0.48000000000000004,Exercise 2,2.0,240.0,360.0,Student 78,2020-08-19 00:00:00+00:00,2021-03-17 00:00:00+00:00,21.0,b
3654,394251.0,45994.0,8306.0,approved,2020-08-25 00:00:00+00:00,0.41000000000000003,Exercise 1,1.0,240.0,360.0,Student 78,2020-08-19 00:00:00+00:00,2021-03-17 00:00:00+00:00,21.0,b
3655,415792.0,47103.0,8317.0,approved,2020-10-08 00:00:00+00:00,0.8200000000000001,Exercise 13,13.0,60.0,180.0,Student 370,2020-09-13 00:00:00+00:00,2021-06-08 00:00:00+00:00,21.0,a
3656,412375.0,47103.0,8315.0,approved,2020-10-02 00:00:00+00:00,11.35,Exercise 10,10.0,60.0,180.0,Student 370,2020-09-13 00:00:00+00:00,2021-06-08 00:00:00+00:00,21.0,a
3657,412331.0,47103.0,8314.0,approved,2020-10-02 00:00:00+00:00,11.69,Exercise 9,9.0,240.0,360.0,Student 370,2020-09-13 00:00:00+00:00,2021-06-08 00:00:00+00:00,21.0,a
3658,410763.0,47103.0,8313.0,approved,2020-09-29 00:00:00+00:00,8.1,Exercise 8,8.0,60.0,180.0,Student 370,2020-09-13 00:00:00+00:00,2021-06-08 00:00:00+00:00,21.0,a
3659,410590.0,47103.0,8312.0,approved,2020-09-28 00:00:00+00:00,2.09,Exercise 7,7.0,240.0,360.0,Student 370,2020-09-13 00:00:00+00:00,2021-06-08 00:00:00+00:00,21.0,a
3660,407598.0,47103.0,8311.0,approved,2020-09-22 00:00:00+00:00,0.6900000000000001,Exercise 6,6.0,60.0,180.0,Student 370,2020-09-13 00:00:00+00:00,2021-06-08 00:00:00+00:00,21.0,a
3661,405845.0,47103.0,8310.0,approved,2020-09-19 00:00:00+00:00,20.14,Exercise 5,5.0,60.0,180.0,Student 370,2020-09-13 00:00:00+00:00,2021-06-08 00:00:00+00:00,21.0,a
3662,404948.0,47103.0,8309.0,approved,2020-09-17 00:00:00+00:00,9.96,Exercise 4,4.0,60.0,180.0,Student 370,2020-09-13 00:00:00+00:00,2021-06-08 00:00:00+00:00,21.0,a
3663,404852.0,47103.0,8308.0,approved,2020-09-17 00:00:00+00:00,1.17,Exercise 3,3.0,60.0,180.0,Student 370,2020-09-13 00:00:00+00:00,2021-06-08 00:00:00+00:00,21.0,a
3664,404360.0,47103.0,8307.0,approved,2020-09-16 00:00:00+00:00,11.700000000000001,Exercise 2,2.0,240.0,360.0,Student 370,2020-09-13 00:00:00+00:00,2021-06-08 00:00:00+00:00,21.0,a
3665,403774.0,47103.0,8306.0,approved,2020-09-15 00:00:00+00:00,1.21,Exercise 1,1.0,240.0,360.0,Student 370,2020-09-13 00:00:00+00:00,2021-06-08 00:00:00+00:00,21.0,a
3666,416086.0,47627.0,8318.0,a_little_more,,29.29,Exercise 14,14.0,420.0,540.0,Student 217,2020-09-24 00:00:00+00:00,2021-05-02 00:00:00+00:00,22.0,a
3667,416060.0,47627.0,8317.0,approved,2020-10-09 00:00:00+00:00,8.39,Exercise 13,13.0,60.0,180.0,Student 217,2020-09-24 00:00:00+00:00,2021-05-02 00:00:00+00:00,22.0,a
3668,413625.0,47627.0,8315.0,approved,2020-10-05 00:00:00+00:00,9.29,Exercise 10,10.0,60.0,180.0,Student 217,2020-09-24 00:00:00+00:00,2021-05-02 00:00:00+00:00,22.0,a
3669,413486.0,47627.0,8314.0,approved,2020-10-04 00:00:00+00:00,0.5700000000000001,Exercise 9,9.0,240.0,360.0,Student 217,2020-09-24 00:00:00+00:00,2021-05-02 00:00:00+00:00,22.0,a
3670,412348.0,47627.0,8313.0,approved,2020-10-02 00:00:00+00:00,11.120000000000001,Exercise 8,8.0,60.0,180.0,Student 217,2020-09-24 00:00:00+00:00,2021-05-02 00:00:00+00:00,22.0,a
3671,412285.0,47627.0,8312.0,approved,2020-10-02 00:00:00+00:00,2.54,Exercise 7,7.0,240.0,360.0,Student 217,2020-09-24 00:00:00+00:00,2021-05-02 00:00:00+00:00,22.0,a
3672,411178.0,47627.0,8311.0,approved,2020-09-30 00:00:00+00:00,3.3,Exercise 6,6.0,60.0,180.0,Student 217,2020-09-24 00:00:00+00:00,2021-05-02 00:00:00+00:00,22.0,a
3673,410689.0,47627.0,8310.0,approved,2020-09-29 00:00:00+00:00,12.33,Exercise 5,5.0,60.0,180.0,Student 217,2020-09-24 00:00:00+00:00,2021-05-02 00:00:00+00:00,22.0,a
3674,410600.0,47627.0,8309.0,approved,2020-09-28 00:00:00+00:00,1.79,Exercise 4,4.0,60.0,180.0,Student 217,2020-09-24 00:00:00+00:00,2021-05-02 00:00:00+00:00,22.0,a
3675,410185.0,47627.0,8308.0,approved,2020-09-28 00:00:00+00:00,6.5,Exercise 3,3.0,60.0,180.0,Student 217,2020-09-24 00:00:00+00:00,2021-05-02 00:00:00+00:00,22.0,a
3676,409791.0,47627.0,8307.0,approved,2020-09-27 00:00:00+00:00,7.36,Exercise 2,2.0,240.0,360.0,Student 217,2020-09-24 00:00:00+00:00,2021-05-02 00:00:00+00:00,22.0,a
3677,408935.0,47627.0,8306.0,approved,2020-09-24 00:00:00+00:00,0.7200000000000001,Exercise 1,1.0,240.0,360.0,Student 217,2020-09-24 00:00:00+00:00,2021-05-02 00:00:00+00:00,22.0,a
3678,409482.0,39960.0,8333.0,approved,2020-10-02 00:00:00+00:00,4.71,Exercise 30,30.0,420.0,540.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3679,382658.0,39960.0,8332.0,approved,2020-07-29 00:00:00+00:00,7.78,Exercise 29,29.0,240.0,360.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3680,380194.0,39960.0,8331.0,approved,2020-07-23 00:00:00+00:00,8.045,Exercise 28,28.0,240.0,360.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3681,377733.0,39960.0,8330.0,approved,2020-07-19 00:00:00+00:00,6.695,Exercise 27,27.0,240.0,360.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3682,375205.0,39960.0,8329.0,approved,2020-07-10 00:00:00+00:00,8.65,Exercise 26,26.0,60.0,180.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3683,374731.0,39960.0,8328.0,approved,2020-07-09 00:00:00+00:00,5.99,Exercise 25,25.0,240.0,360.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3684,371817.0,39960.0,8327.0,approved,2020-07-03 00:00:00+00:00,2.89,Exercise 24,24.0,240.0,360.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3685,370838.0,39960.0,8326.0,approved,2020-06-30 00:00:00+00:00,8.4,Exercise 23,23.0,240.0,360.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3686,368350.0,39960.0,8325.0,approved,2020-06-26 00:00:00+00:00,7.29,Exercise 22,22.0,60.0,180.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3687,344304.0,39960.0,8324.0,approved,2020-04-23 00:00:00+00:00,6.46,Exercise 20,20.0,240.0,360.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3688,342338.0,39960.0,8323.0,approved,2020-04-16 00:00:00+00:00,12.030000000000001,Exercise 19,19.0,60.0,180.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3689,341586.0,39960.0,8322.0,approved,2020-04-14 00:00:00+00:00,4.96,Exercise 18,18.0,240.0,360.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3690,340258.0,39960.0,8321.0,approved,2020-04-10 00:00:00+00:00,3.9875,Exercise 17,17.0,240.0,360.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3691,337860.0,39960.0,8320.0,approved,2020-04-01 00:00:00+00:00,2.6,Exercise 16,16.0,240.0,360.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3692,336648.0,39960.0,8319.0,approved,2020-03-27 00:00:00+00:00,10.52,Exercise 15,15.0,240.0,360.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3693,335015.0,39960.0,8318.0,approved,2020-03-21 00:00:00+00:00,13.610000000000001,Exercise 14,14.0,420.0,540.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3694,332155.0,39960.0,8317.0,approved,2020-03-11 00:00:00+00:00,18.87,Exercise 13,13.0,60.0,180.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3695,331576.0,39960.0,8315.0,approved,2020-03-08 00:00:00+00:00,3.22,Exercise 10,10.0,60.0,180.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3696,331370.0,39960.0,8314.0,approved,2020-03-07 00:00:00+00:00,3.78,Exercise 9,9.0,240.0,360.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3697,330780.0,39960.0,8313.0,approved,2020-03-06 00:00:00+00:00,6.395,Exercise 8,8.0,60.0,180.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3698,330121.0,39960.0,8312.0,approved,2020-03-03 00:00:00+00:00,11.94,Exercise 7,7.0,240.0,360.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3699,328758.0,39960.0,8311.0,approved,2020-02-27 00:00:00+00:00,0.22000000000000003,Exercise 6,6.0,60.0,180.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3700,327711.0,39960.0,8310.0,approved,2020-02-24 00:00:00+00:00,8.89,Exercise 5,5.0,60.0,180.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3701,327697.0,39960.0,8309.0,approved,2020-02-24 00:00:00+00:00,10.82,Exercise 4,4.0,60.0,180.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3702,327681.0,39960.0,8308.0,approved,2020-02-25 00:00:00+00:00,9.21,Exercise 3,3.0,60.0,180.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3703,327411.0,39960.0,8307.0,approved,2020-02-23 00:00:00+00:00,4.76,Exercise 2,2.0,240.0,360.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3704,326977.0,39960.0,8306.0,approved,2020-02-22 00:00:00+00:00,18.51,Exercise 1,1.0,240.0,360.0,Student 388,2020-02-19 00:00:00+00:00,2021-01-25 00:00:00+00:00,50.0,a
3705,414092.0,40762.0,8330.0,approved,2020-10-09 00:00:00+00:00,7.5025,Exercise 27,27.0,240.0,360.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3706,408362.0,40762.0,8329.0,approved,2020-09-24 00:00:00+00:00,2.77,Exercise 26,26.0,60.0,180.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3707,405795.0,40762.0,8328.0,approved,2020-09-19 00:00:00+00:00,8.38,Exercise 25,25.0,240.0,360.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3708,400555.0,40762.0,8327.0,approved,2020-09-12 00:00:00+00:00,6.015,Exercise 24,24.0,240.0,360.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3709,395901.0,40762.0,8326.0,approved,2020-09-06 00:00:00+00:00,14.06,Exercise 23,23.0,240.0,360.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3710,390382.0,40762.0,8325.0,approved,2020-08-16 00:00:00+00:00,1.83,Exercise 22,22.0,60.0,180.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3711,384958.0,40762.0,8324.0,approved,2020-08-05 00:00:00+00:00,8.83,Exercise 20,20.0,240.0,360.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3712,369176.0,40762.0,8323.0,approved,2020-06-27 00:00:00+00:00,3.745,Exercise 19,19.0,60.0,180.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3713,366918.0,40762.0,8322.0,approved,2020-06-22 00:00:00+00:00,7.305,Exercise 18,18.0,240.0,360.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3714,363456.0,40762.0,8321.0,approved,2020-06-16 00:00:00+00:00,5.005,Exercise 17,17.0,240.0,360.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3715,359841.0,40762.0,8320.0,approved,2020-06-08 00:00:00+00:00,4.9825,Exercise 16,16.0,240.0,360.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3716,356049.0,40762.0,8319.0,approved,2020-05-27 00:00:00+00:00,11.245000000000001,Exercise 15,15.0,240.0,360.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3717,354640.0,40762.0,8318.0,approved,2020-05-20 00:00:00+00:00,1.105,Exercise 14,14.0,420.0,540.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3718,351730.0,40762.0,8317.0,approved,2020-05-13 00:00:00+00:00,4.88,Exercise 13,13.0,60.0,180.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3719,349160.0,40762.0,8315.0,approved,2020-05-06 00:00:00+00:00,3.42,Exercise 10,10.0,60.0,180.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3720,348150.0,40762.0,8314.0,approved,2020-05-03 00:00:00+00:00,4.09,Exercise 9,9.0,240.0,360.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3721,346990.0,40762.0,8313.0,approved,2020-04-30 00:00:00+00:00,4.07,Exercise 8,8.0,60.0,180.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3722,345815.0,40762.0,8312.0,approved,2020-04-27 00:00:00+00:00,4.04,Exercise 7,7.0,240.0,360.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3723,344050.0,40762.0,8311.0,approved,2020-04-21 00:00:00+00:00,1.185,Exercise 6,6.0,60.0,180.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3724,342303.0,40762.0,8310.0,approved,2020-04-16 00:00:00+00:00,6.87,Exercise 5,5.0,60.0,180.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3725,340695.0,40762.0,8308.0,approved,2020-04-10 00:00:00+00:00,1.4,Exercise 3,3.0,60.0,180.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3726,339399.0,40762.0,8309.0,approved,2020-04-06 00:00:00+00:00,3.57,Exercise 4,4.0,60.0,180.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3727,338713.0,40762.0,8307.0,approved,2020-04-03 00:00:00+00:00,2.9,Exercise 2,2.0,240.0,360.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3728,336343.0,40762.0,8306.0,approved,2020-03-27 00:00:00+00:00,6.71,Exercise 1,1.0,240.0,360.0,Student 211,2020-03-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,45.0,a
3729,409992.0,42233.0,8326.0,approved,2020-10-10 00:00:00+00:00,4.82375,Exercise 23,23.0,240.0,360.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3730,401096.0,42233.0,8325.0,approved,2020-09-09 00:00:00+00:00,11.83,Exercise 22,22.0,60.0,180.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3731,392725.0,42233.0,8324.0,approved,2020-08-21 00:00:00+00:00,3.71,Exercise 20,20.0,240.0,360.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3732,390849.0,42233.0,8323.0,approved,2020-08-19 00:00:00+00:00,8.55,Exercise 19,19.0,60.0,180.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3733,390043.0,42233.0,8322.0,approved,2020-08-16 00:00:00+00:00,2.8625,Exercise 18,18.0,240.0,360.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3734,387688.0,42233.0,8321.0,approved,2020-08-10 00:00:00+00:00,4.345,Exercise 17,17.0,240.0,360.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3735,385408.0,42233.0,8320.0,approved,2020-08-06 00:00:00+00:00,7.925,Exercise 16,16.0,240.0,360.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3736,384240.0,42233.0,8319.0,approved,2020-07-31 00:00:00+00:00,1.55,Exercise 15,15.0,240.0,360.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3737,380709.0,42233.0,8318.0,approved,2020-07-24 00:00:00+00:00,3.99,Exercise 14,14.0,420.0,540.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3738,375549.0,42233.0,8317.0,approved,2020-07-11 00:00:00+00:00,3.43,Exercise 13,13.0,60.0,180.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3739,374101.0,42233.0,8315.0,approved,2020-07-08 00:00:00+00:00,1.655,Exercise 10,10.0,60.0,180.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3740,373554.0,42233.0,8314.0,approved,2020-07-07 00:00:00+00:00,2.775,Exercise 9,9.0,240.0,360.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3741,369757.0,42233.0,8313.0,approved,2020-07-06 00:00:00+00:00,7.045,Exercise 8,8.0,60.0,180.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3742,369316.0,42233.0,8312.0,approved,2020-06-27 00:00:00+00:00,5.43,Exercise 7,7.0,240.0,360.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3743,367350.0,42233.0,8311.0,approved,2020-06-22 00:00:00+00:00,4.4,Exercise 6,6.0,60.0,180.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3744,365777.0,42233.0,8310.0,approved,2020-06-18 00:00:00+00:00,2.035,Exercise 5,5.0,60.0,180.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3745,363576.0,42233.0,8309.0,approved,2020-06-14 00:00:00+00:00,8.125,Exercise 4,4.0,60.0,180.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3746,361086.0,42233.0,8308.0,approved,2020-06-08 00:00:00+00:00,0.8175000000000001,Exercise 3,3.0,60.0,180.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3747,359386.0,42233.0,8307.0,approved,2020-06-02 00:00:00+00:00,2.42,Exercise 2,2.0,240.0,360.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3748,353677.0,42233.0,8306.0,approved,2020-05-19 00:00:00+00:00,4.415,Exercise 1,1.0,240.0,360.0,Student 62,2020-05-07 00:00:00+00:00,2020-11-16 00:00:00+00:00,38.0,b
3749,413559.0,43331.0,8324.0,approved,2020-10-05 00:00:00+00:00,13.370000000000001,Exercise 20,20.0,240.0,360.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
3750,407241.0,43331.0,8323.0,approved,2020-09-25 00:00:00+00:00,2.61,Exercise 19,19.0,60.0,180.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
3751,407208.0,43331.0,8322.0,approved,2020-09-25 00:00:00+00:00,2.1925,Exercise 18,18.0,240.0,360.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
3752,403279.0,43331.0,8321.0,approved,2020-09-23 00:00:00+00:00,2.25375,Exercise 17,17.0,240.0,360.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
3753,400324.0,43331.0,8320.0,approved,2020-09-07 00:00:00+00:00,3.94,Exercise 16,16.0,240.0,360.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
3754,398976.0,43331.0,8319.0,approved,2020-09-04 00:00:00+00:00,1.05,Exercise 15,15.0,240.0,360.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
3755,390623.0,43331.0,8318.0,approved,2020-08-24 00:00:00+00:00,2.28249999999999,Exercise 14,14.0,420.0,540.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
3756,389628.0,43331.0,8317.0,approved,2020-08-13 00:00:00+00:00,3.0,Exercise 13,13.0,60.0,180.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
3757,382024.0,43331.0,8315.0,approved,2020-07-29 00:00:00+00:00,6.0,Exercise 10,10.0,60.0,180.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
3758,380165.0,43331.0,8314.0,approved,2020-07-26 00:00:00+00:00,7.075,Exercise 9,9.0,240.0,360.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
3759,380132.0,43331.0,8313.0,approved,2020-07-26 00:00:00+00:00,7.49,Exercise 8,8.0,60.0,180.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
3760,377196.0,43331.0,8312.0,approved,2020-07-15 00:00:00+00:00,7.35,Exercise 7,7.0,240.0,360.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
3761,374010.0,43331.0,8310.0,approved,2020-07-12 00:00:00+00:00,4.46,Exercise 5,5.0,60.0,180.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
3762,374017.0,43331.0,8311.0,approved,2020-07-13 00:00:00+00:00,6.72,Exercise 6,6.0,60.0,180.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
3763,373582.0,43331.0,8309.0,approved,2020-07-07 00:00:00+00:00,4.92,Exercise 4,4.0,60.0,180.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
3764,373581.0,43331.0,8308.0,approved,2020-07-07 00:00:00+00:00,4.74,Exercise 3,3.0,60.0,180.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
3765,366479.0,43331.0,8307.0,approved,2020-06-19 00:00:00+00:00,12.52,Exercise 2,2.0,240.0,360.0,Student 362,2020-06-07 00:00:00+00:00,2021-01-27 00:00:00+00:00,35.0,a
